"outcome","condition","con","cov","complexity"
"VRFIR_2019.2023","VRHOR_2019.2023",0.948717948717949,0.948717948717949,1
"VRFIR_2019.2023","FAI_2020",0.923076923076923,0.923076923076923,1
"VRFIR_2019.2023","HTA_2019.2023",0.923076923076923,0.923076923076923,1
"VRFIR_2019.2023","snq_2019.2023",0.921052631578947,0.897435897435897,1
"VRFIR_2019.2023","vrle_2023",0.921052631578947,0.897435897435897,1
"VRFIR_2019.2023","UMP_2019.2023",0.897435897435897,0.897435897435897,1
"VRFIR_2019.2023","inc_2019.2023",0.868421052631579,0.846153846153846,1
"VRFIR_2019.2023","pct.w_2019.2023",0.868421052631579,0.846153846153846,1
"VRFIR_2019.2023","VFHO_2019.2023",0.825,0.846153846153846,1
"VRFIR_2019.2023","VRFI_2019.2023",0.804878048780488,0.846153846153846,1
"VRFIR_2019.2023","CZH_2024",0.82051282051282,0.82051282051282,1
"VRFIR_2019.2023","POV_2019.2023",0.82051282051282,0.82051282051282,1
"VRFIR_2019.2023","pci_2019.2023",0.81578947368421,0.794871794871795,1
"VRFIR_2019.2023","for_2019.2023",0.789473684210526,0.769230769230769,1
"VRFIR_2019.2023","TNF_2019.2023",0.769230769230769,0.769230769230769,1
"VRFIR_2019.2023","HCSNVP_2023.2024",0.763157894736842,0.743589743589744,1
"VRFIR_2019.2023","CZA_2024",0.717948717948718,0.717948717948718,1
"VRFIR_2019.2023","hcsns_2023.2024",0.710526315789474,0.692307692307692,1
"VRFIR_2019.2023","hcstle_2023.2024",0.710526315789474,0.692307692307692,1
"VRFIR_2019.2023","hcstlg_2023.2024",0.710526315789474,0.692307692307692,1
"VRFIR_2019.2023","pcp_2011",0.68421052631579,0.666666666666667,1
"VRFIR_2019.2023","leq_2019.2023",0.68421052631579,0.666666666666667,1
"VRFIR_2019.2023","CZV_2024",0.666666666666667,0.666666666666667,1
"VRFIR_2019.2023","LFA_2019",0.666666666666667,0.666666666666667,1
"VRFIR_2019.2023","VRTEEN_2019.2023",0.65,0.666666666666667,1
"VRFIR_2019.2023","chaovxp_2018.2022",0.657894736842105,0.641025641025641,1
"VRFIR_2019.2023","pop_2019.2023",0.657894736842105,0.641025641025641,1
"VRFIR_2019.2023","vrsu_2019.2023",0.657894736842105,0.641025641025641,1
"VRFIR_2019.2023","CZD_2024",0.641025641025641,0.641025641025641,1
"VRFIR_2019.2023","VRDO_2019.2023",0.625,0.641025641025641,1
"VRFIR_2019.2023","hcspcp_2023.2024",0.631578947368421,0.615384615384615,1
"VRFIR_2019.2023","hcsnc_2023.2024",0.631578947368421,0.615384615384615,1
"VRFIR_2019.2023","edb_2019.2023",0.631578947368421,0.615384615384615,1
"VRFIR_2019.2023","CZS_2024",0.615384615384615,0.615384615384615,1
"VRFIR_2019.2023","hcsrc_2023.2024+uns_2019.2023*HTJ_2019.2023",0.619047619047619,0.666666666666667,3
"VRFIR_2019.2023","hcsrc_2023.2024+UNS_2019.2023*htj_2019.2023",0.604651162790698,0.666666666666667,3
"VRFIR_2019.2023","hcsrc_2023.2024+czm_2024*CZR_2024",0.609756097560976,0.641025641025641,3
"VRFIR_2019.2023","hcsrc_2023.2024+HTJ_2019.2023*hcshyt_2023.2024",0.615384615384615,0.615384615384615,3
"VRFIR_2019.2023","hcsrc_2023.2024+UNS_2019.2023*hcshyt_2023.2024",0.6,0.615384615384615,3
"VRFIR_2019.2023","hcsrc_2023.2024+czm_2024*EDA_2019.2023",0.6,0.615384615384615,3
"VRFIR_2019.2023","hcsrc_2023.2024+CZR_2024*hcshyt_2023.2024",0.6,0.615384615384615,3
"VRFIR_2019.2023","hcsrc_2023.2024+hcshyt_2023.2024*VRBW_2019.2023",0.6,0.615384615384615,3
"VRFIR_2019.2023","hcsrc_2023.2024+CZM_2024*VRBW_2019.2023*eda_2019.2023",0.60377358490566,0.82051282051282,4
"VRFIR_2019.2023","czm_2024*EDA_2019.2023+CZR_2024*VRBW_2019.2023",0.612244897959184,0.769230769230769,4
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+czm_2024*EDA_2019.2023",0.613636363636364,0.692307692307692,4
"VRFIR_2019.2023","UNS_2019.2023*VRBW_2019.2023+czm_2024*EDA_2019.2023",0.613636363636364,0.692307692307692,4
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+hcshyt_2023.2024*EDA_2019.2023",0.6,0.692307692307692,4
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+czm_2024*EDA_2019.2023",0.619047619047619,0.666666666666667,4
"VRFIR_2019.2023","czm_2024*EDA_2019.2023+HTJ_2019.2023*VRBW_2019.2023",0.609756097560976,0.641025641025641,4
"VRFIR_2019.2023","hcsrc_2023.2024+czd_2024*CZM_2024*eda_2019.2023",0.609756097560976,0.641025641025641,4
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+CZR_2024*VRBW_2019.2023",0.631578947368421,0.615384615384615,4
"VRFIR_2019.2023","uns_2019.2023*HTJ_2019.2023+CZR_2024*VRBW_2019.2023",0.615384615384615,0.615384615384615,4
"VRFIR_2019.2023","hcsrc_2023.2024+czd_2024*CZM_2024*czr_2024",0.6,0.615384615384615,4
"VRFIR_2019.2023","hcsrc_2023.2024+czm_2024*htj_2019.2023*VRBW_2019.2023",0.6,0.615384615384615,4
"VRFIR_2019.2023","hcsrc_2023.2024+CZM_2024*htj_2019.2023*eda_2019.2023",0.6,0.615384615384615,4
"VRFIR_2019.2023","hcsrc_2023.2024+czm_2024*VRBW_2019.2023*EDB_2019.2023",0.6,0.615384615384615,4
"VRFIR_2019.2023","hcsrc_2023.2024+CZR_2024*htj_2019.2023*eda_2019.2023",0.6,0.615384615384615,4
"VRFIR_2019.2023","hcsrc_2023.2024+UNS_2019.2023*CZR_2024+HTJ_2019.2023*VRBW_2019.2023",0.603174603174603,0.974358974358974,5
"VRFIR_2019.2023","hcsrc_2023.2024+UNS_2019.2023*VRBW_2019.2023+HTJ_2019.2023*VRBW_2019.2023",0.603174603174603,0.974358974358974,5
"VRFIR_2019.2023","hcsrc_2023.2024+UNS_2019.2023*CZR_2024+HTJ_2019.2023*EDA_2019.2023",0.60655737704918,0.948717948717949,5
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+uns_2019.2023*czm_2024*hcshyt_2023.2024",0.627450980392157,0.82051282051282,5
"VRFIR_2019.2023","UNS_2019.2023*VRBW_2019.2023+uns_2019.2023*czm_2024*hcshyt_2023.2024",0.622222222222222,0.717948717948718,5
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+uns_2019.2023*czm_2024*hcshyt_2023.2024",0.627906976744186,0.692307692307692,5
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+uns_2019.2023*czm_2024*hcshyt_2023.2024",0.613636363636364,0.692307692307692,5
"VRFIR_2019.2023","HTJ_2019.2023*VRBW_2019.2023+uns_2019.2023*czm_2024*hcshyt_2023.2024",0.619047619047619,0.666666666666667,5
"VRFIR_2019.2023","hcshyt_2023.2024*EDA_2019.2023+CZM_2024*VRBW_2019.2023*eda_2019.2023",0.615384615384615,0.615384615384615,5
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+HTJ_2019.2023*VRBW_2019.2023+hcshyt_2023.2024*EDA_2019.2023",0.615384615384615,0.82051282051282,6
"VRFIR_2019.2023","UNS_2019.2023*VRBW_2019.2023+HTJ_2019.2023*VRBW_2019.2023+hcshyt_2023.2024*EDA_2019.2023",0.62,0.794871794871795,6
"VRFIR_2019.2023","UNS_2019.2023*VRBW_2019.2023+HTJ_2019.2023*EDA_2019.2023+hcshyt_2023.2024*EDA_2019.2023",0.607843137254902,0.794871794871795,6
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+HTJ_2019.2023*EDA_2019.2023+hcshyt_2023.2024*EDA_2019.2023",0.6,0.769230769230769,6
"VRFIR_2019.2023","UNS_2019.2023*hcshyt_2023.2024+CZR_2024*VRBW_2019.2023+HTJ_2019.2023*hcshyt_2023.2024",0.604166666666667,0.743589743589744,6
"VRFIR_2019.2023","UNS_2019.2023*VRBW_2019.2023+czm_2024*CZR_2024+hcshyt_2023.2024*EDA_2019.2023",0.604166666666667,0.743589743589744,6
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+HTJ_2019.2023*hcshyt_2023.2024+HTJ_2019.2023*VRBW_2019.2023",0.622222222222222,0.717948717948718,6
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+uns_2019.2023*HTJ_2019.2023+UNS_2019.2023*VRBW_2019.2023",0.65,0.666666666666667,6
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+uns_2019.2023*HTJ_2019.2023+HTJ_2019.2023*VRBW_2019.2023",0.65,0.666666666666667,6
"VRFIR_2019.2023","UNS_2019.2023*hcshyt_2023.2024+UNS_2019.2023*VRBW_2019.2023+HTJ_2019.2023*EDA_2019.2023",0.613636363636364,0.692307692307692,6
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+czm_2024*CZR_2024+HTJ_2019.2023*VRBW_2019.2023",0.685714285714286,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+UNS_2019.2023*VRBW_2019.2023+HTJ_2019.2023*EDA_2019.2023",0.657894736842105,0.641025641025641,6
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+HTJ_2019.2023*VRBW_2019.2023+HTJ_2019.2023*EDA_2019.2023",0.657894736842105,0.641025641025641,6
"VRFIR_2019.2023","czm_2024*CZR_2024+HTJ_2019.2023*VRBW_2019.2023+hcshyt_2023.2024*EDA_2019.2023",0.6,0.692307692307692,6
"VRFIR_2019.2023","HTJ_2019.2023*VRBW_2019.2023+hcshyt_2023.2024*VRBW_2019.2023+hcshyt_2023.2024*EDA_2019.2023",0.6,0.692307692307692,6
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+uns_2019.2023*HTJ_2019.2023+czm_2024*CZR_2024",0.641025641025641,0.641025641025641,6
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+UNS_2019.2023*htj_2019.2023+uns_2019.2023*HTJ_2019.2023",0.641025641025641,0.641025641025641,6
"VRFIR_2019.2023","uns_2019.2023*HTJ_2019.2023+UNS_2019.2023*VRBW_2019.2023+UNS_2019.2023*EDA_2019.2023",0.641025641025641,0.641025641025641,6
"VRFIR_2019.2023","UNS_2019.2023*VRBW_2019.2023+UNS_2019.2023*EDA_2019.2023+HTJ_2019.2023*EDA_2019.2023",0.666666666666667,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+HTJ_2019.2023*hcshyt_2023.2024+HTJ_2019.2023*VRBW_2019.2023",0.604651162790698,0.666666666666667,6
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+uns_2019.2023*HTJ_2019.2023+UNS_2019.2023*hcshyt_2023.2024",0.604651162790698,0.666666666666667,6
"VRFIR_2019.2023","uns_2019.2023*HTJ_2019.2023+UNS_2019.2023*VRBW_2019.2023+CZM_2024*hcshyt_2023.2024",0.604651162790698,0.666666666666667,6
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+uns_2019.2023*HTJ_2019.2023+UNS_2019.2023*VRBW_2019.2023",0.625,0.641025641025641,6
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+UNS_2019.2023*hcshyt_2023.2024+HTJ_2019.2023*EDA_2019.2023",0.625,0.641025641025641,6
"VRFIR_2019.2023","UNS_2019.2023*EDA_2019.2023+CZR_2024*VRBW_2019.2023+HTJ_2019.2023*EDA_2019.2023",0.625,0.641025641025641,6
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+UNS_2019.2023*htj_2019.2023+HTJ_2019.2023*EDA_2019.2023",0.648648648648649,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+czm_2024*CZR_2024+HTJ_2019.2023*EDA_2019.2023",0.648648648648649,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+UNS_2019.2023*htj_2019.2023+HTJ_2019.2023*EDA_2019.2023",0.648648648648649,0.615384615384615,6
"VRFIR_2019.2023","uns_2019.2023*HTJ_2019.2023+UNS_2019.2023*VRBW_2019.2023+czm_2024*CZR_2024",0.648648648648649,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+UNS_2019.2023*hcshyt_2023.2024+HTJ_2019.2023*EDA_2019.2023",0.609756097560976,0.641025641025641,6
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+HTJ_2019.2023*hcshyt_2023.2024+HTJ_2019.2023*EDA_2019.2023",0.609756097560976,0.641025641025641,6
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+HTJ_2019.2023*hcshyt_2023.2024+HTJ_2019.2023*VRBW_2019.2023",0.609756097560976,0.641025641025641,6
"VRFIR_2019.2023","uns_2019.2023*HTJ_2019.2023+UNS_2019.2023*VRBW_2019.2023+CZR_2024*hcshyt_2023.2024",0.609756097560976,0.641025641025641,6
"VRFIR_2019.2023","UNS_2019.2023*VRBW_2019.2023+CZM_2024*hcshyt_2023.2024+HTJ_2019.2023*EDA_2019.2023",0.609756097560976,0.641025641025641,6
"VRFIR_2019.2023","UNS_2019.2023*VRBW_2019.2023+HTJ_2019.2023*hcshyt_2023.2024+HTJ_2019.2023*VRBW_2019.2023",0.609756097560976,0.641025641025641,6
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+UNS_2019.2023*CZR_2024+uns_2019.2023*HTJ_2019.2023",0.631578947368421,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+UNS_2019.2023*htj_2019.2023+uns_2019.2023*HTJ_2019.2023",0.631578947368421,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+uns_2019.2023*HTJ_2019.2023+UNS_2019.2023*EDA_2019.2023",0.631578947368421,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+uns_2019.2023*HTJ_2019.2023+hcshyt_2023.2024*VRBW_2019.2023",0.631578947368421,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+UNS_2019.2023*VRBW_2019.2023+HTJ_2019.2023*EDA_2019.2023",0.631578947368421,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+uns_2019.2023*HTJ_2019.2023+UNS_2019.2023*EDA_2019.2023",0.631578947368421,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+uns_2019.2023*HTJ_2019.2023+hcshyt_2023.2024*EDA_2019.2023",0.631578947368421,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+czm_2024*EDA_2019.2023+HTJ_2019.2023*hcshyt_2023.2024",0.631578947368421,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+CZR_2024*hcshyt_2023.2024+HTJ_2019.2023*VRBW_2019.2023",0.631578947368421,0.615384615384615,6
"VRFIR_2019.2023","uns_2019.2023*HTJ_2019.2023+UNS_2019.2023*VRBW_2019.2023+hcshyt_2023.2024*VRBW_2019.2023",0.631578947368421,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+uns_2019.2023*HTJ_2019.2023+CZR_2024*hcshyt_2023.2024",0.615384615384615,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+uns_2019.2023*HTJ_2019.2023+HTJ_2019.2023*VRBW_2019.2023",0.615384615384615,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+uns_2019.2023*HTJ_2019.2023+UNS_2019.2023*VRBW_2019.2023",0.615384615384615,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+uns_2019.2023*HTJ_2019.2023+CZM_2024*hcshyt_2023.2024",0.615384615384615,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+HTJ_2019.2023*hcshyt_2023.2024+HTJ_2019.2023*EDA_2019.2023",0.615384615384615,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*VRBW_2019.2023+CZR_2024*hcshyt_2023.2024+HTJ_2019.2023*EDA_2019.2023",0.615384615384615,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+UNS_2019.2023*htj_2019.2023+HTJ_2019.2023*hcshyt_2023.2024",0.6,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+czm_2024*CZR_2024+CZR_2024*VRBW_2019.2023",0.6,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+czm_2024*CZR_2024+HTJ_2019.2023*hcshyt_2023.2024",0.6,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+UNS_2019.2023*htj_2019.2023+HTJ_2019.2023*hcshyt_2023.2024",0.6,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+uns_2019.2023*HTJ_2019.2023+HTJ_2019.2023*hcshyt_2023.2024",0.6,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+CZR_2024*VRBW_2019.2023+HTJ_2019.2023*EDA_2019.2023",0.6,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+UNS_2019.2023*hcshyt_2023.2024+HTJ_2019.2023*VRBW_2019.2023",0.6,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+HTJ_2019.2023*hcshyt_2023.2024+hcshyt_2023.2024*EDA_2019.2023",0.6,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*hcshyt_2023.2024+UNS_2019.2023*VRBW_2019.2023+HTJ_2019.2023*VRBW_2019.2023",0.6,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*hcshyt_2023.2024+HTJ_2019.2023*hcshyt_2023.2024+HTJ_2019.2023*VRBW_2019.2023",0.6,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*VRBW_2019.2023+UNS_2019.2023*EDA_2019.2023+CZR_2024*VRBW_2019.2023",0.6,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*VRBW_2019.2023+UNS_2019.2023*EDA_2019.2023+HTJ_2019.2023*hcshyt_2023.2024",0.6,0.615384615384615,6
"VRFIR_2019.2023","UNS_2019.2023*EDA_2019.2023+HTJ_2019.2023*hcshyt_2023.2024+HTJ_2019.2023*VRBW_2019.2023",0.6,0.615384615384615,6
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+HTJ_2019.2023*VRBW_2019.2023+HTJ_2019.2023*EDA_2019.2023",0.6,0.615384615384615,6
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+hcshyt_2023.2024*EDA_2019.2023+czd_2024*CZM_2024*czr_2024",0.60377358490566,0.82051282051282,7
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+hcshyt_2023.2024*EDA_2019.2023+czd_2024*CZM_2024*eda_2019.2023",0.60377358490566,0.82051282051282,7
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+hcshyt_2023.2024*EDA_2019.2023+CZM_2024*htj_2019.2023*eda_2019.2023",0.60377358490566,0.82051282051282,7
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+hcshyt_2023.2024*EDA_2019.2023+CZR_2024*htj_2019.2023*eda_2019.2023",0.60377358490566,0.82051282051282,7
"VRFIR_2019.2023","HTJ_2019.2023*VRBW_2019.2023+hcshyt_2023.2024*EDA_2019.2023+CZM_2024*htj_2019.2023*eda_2019.2023",0.604166666666667,0.743589743589744,7
"VRFIR_2019.2023","HTJ_2019.2023*VRBW_2019.2023+hcshyt_2023.2024*EDA_2019.2023+CZR_2024*htj_2019.2023*eda_2019.2023",0.604166666666667,0.743589743589744,7
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+czm_2024*EDA_2019.2023+CZM_2024*VRBW_2019.2023*eda_2019.2023",0.642857142857143,0.692307692307692,7
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+hcshyt_2023.2024*VRBW_2019.2023+uns_2019.2023*czm_2024*hcshyt_2023.2024",0.705882352941177,0.615384615384615,7
"VRFIR_2019.2023","uns_2019.2023*HTJ_2019.2023+UNS_2019.2023*VRBW_2019.2023+czm_2024*lfa_2019*EDB_2019.2023",0.634146341463415,0.666666666666667,7
"VRFIR_2019.2023","uns_2019.2023*HTJ_2019.2023+UNS_2019.2023*VRBW_2019.2023+htj_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.634146341463415,0.666666666666667,7
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+HTJ_2019.2023*VRBW_2019.2023+uns_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.657894736842105,0.641025641025641,7
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+HTJ_2019.2023*EDA_2019.2023+uns_2019.2023*czm_2024*hcshyt_2023.2024",0.657894736842105,0.641025641025641,7
"VRFIR_2019.2023","UNS_2019.2023*hcshyt_2023.2024+czm_2024*EDA_2019.2023+CZM_2024*VRBW_2019.2023*eda_2019.2023",0.6,0.692307692307692,7
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+HTJ_2019.2023*hcshyt_2023.2024+czd_2024*CZM_2024*eda_2019.2023",0.6,0.692307692307692,7
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+HTJ_2019.2023*hcshyt_2023.2024+CZM_2024*czr_2024*vrbw_2019.2023",0.6,0.692307692307692,7
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+HTJ_2019.2023*hcshyt_2023.2024+CZM_2024*htj_2019.2023*eda_2019.2023",0.6,0.692307692307692,7
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+HTJ_2019.2023*hcshyt_2023.2024+CZR_2024*htj_2019.2023*eda_2019.2023",0.6,0.692307692307692,7
"VRFIR_2019.2023","uns_2019.2023*HTJ_2019.2023+czm_2024*EDA_2019.2023+CZM_2024*VRBW_2019.2023*eda_2019.2023",0.619047619047619,0.666666666666667,7
"VRFIR_2019.2023","UNS_2019.2023*EDA_2019.2023+czm_2024*EDA_2019.2023+CZM_2024*VRBW_2019.2023*eda_2019.2023",0.619047619047619,0.666666666666667,7
"VRFIR_2019.2023","czm_2024*EDA_2019.2023+HTJ_2019.2023*EDA_2019.2023+CZM_2024*VRBW_2019.2023*eda_2019.2023",0.619047619047619,0.666666666666667,7
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+HTJ_2019.2023*EDA_2019.2023+uns_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.619047619047619,0.666666666666667,7
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+HTJ_2019.2023*EDA_2019.2023+czm_2024*lfa_2019*EDB_2019.2023",0.619047619047619,0.666666666666667,7
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+HTJ_2019.2023*EDA_2019.2023+htj_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.619047619047619,0.666666666666667,7
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+HTJ_2019.2023*EDA_2019.2023+uns_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.641025641025641,0.641025641025641,7
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+HTJ_2019.2023*EDA_2019.2023+czm_2024*lfa_2019*EDB_2019.2023",0.641025641025641,0.641025641025641,7
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+uns_2019.2023*HTJ_2019.2023+czm_2024*lfa_2019*EDB_2019.2023",0.641025641025641,0.641025641025641,7
"VRFIR_2019.2023","uns_2019.2023*HTJ_2019.2023+UNS_2019.2023*VRBW_2019.2023+uns_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.641025641025641,0.641025641025641,7
"VRFIR_2019.2023","UNS_2019.2023*VRBW_2019.2023+HTJ_2019.2023*EDA_2019.2023+uns_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.641025641025641,0.641025641025641,7
"VRFIR_2019.2023","UNS_2019.2023*VRBW_2019.2023+HTJ_2019.2023*EDA_2019.2023+czm_2024*lfa_2019*EDB_2019.2023",0.641025641025641,0.641025641025641,7
"VRFIR_2019.2023","UNS_2019.2023*VRBW_2019.2023+HTJ_2019.2023*EDA_2019.2023+htj_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.641025641025641,0.641025641025641,7
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+CZR_2024*hcshyt_2023.2024+uns_2019.2023*czm_2024*hcshyt_2023.2024",0.666666666666667,0.615384615384615,7
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+HTJ_2019.2023*VRBW_2019.2023+htj_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.666666666666667,0.615384615384615,7
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+HTJ_2019.2023*EDA_2019.2023+CZM_2024*VRBW_2019.2023*eda_2019.2023",0.666666666666667,0.615384615384615,7
"VRFIR_2019.2023","CZM_2024*hcshyt_2023.2024+czm_2024*EDA_2019.2023+CZM_2024*VRBW_2019.2023*eda_2019.2023",0.604651162790698,0.666666666666667,7
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+uns_2019.2023*HTJ_2019.2023+czm_2024*lfa_2019*EDB_2019.2023",0.625,0.641025641025641,7
"VRFIR_2019.2023","CZR_2024*VRBW_2019.2023+HTJ_2019.2023*EDA_2019.2023+czd_2024*CZM_2024*czr_2024",0.625,0.641025641025641,7
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+HTJ_2019.2023*EDA_2019.2023+czm_2024*htj_2019.2023*VRBW_2019.2023",0.648648648648649,0.615384615384615,7
"VRFIR_2019.2023","UNS_2019.2023*CZM_2024+HTJ_2019.2023*EDA_2019.2023+czm_2024*VRBW_2019.2023*EDB_2019.2023",0.648648648648649,0.615384615384615,7
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+uns_2019.2023*HTJ_2019.2023+uns_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.648648648648649,0.615384615384615,7
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+uns_2019.2023*HTJ_2019.2023+czd_2024*CZM_2024*czr_2024",0.648648648648649,0.615384615384615,7
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+uns_2019.2023*HTJ_2019.2023+czm_2024*htj_2019.2023*VRBW_2019.2023",0.648648648648649,0.615384615384615,7
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+uns_2019.2023*HTJ_2019.2023+czm_2024*VRBW_2019.2023*EDB_2019.2023",0.648648648648649,0.615384615384615,7
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+HTJ_2019.2023*EDA_2019.2023+uns_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.648648648648649,0.615384615384615,7
"VRFIR_2019.2023","UNS_2019.2023*CZR_2024+HTJ_2019.2023*EDA_2019.2023+czm_2024*lfa_2019*EDB_2019.2023",0.648648648648649,0.615384615384615,7
"VRFIR_2019.2023","UNS_2019.2023*htj_2019.2023+HTJ_2019.2023*VRBW_2019.2023+czm_2024*lfa_2019*EDB_2019.2023",0.648648648648649,0.615384615384615,7
"VRFIR_2019.2023","uns_2019.2023*HTJ_2019.2023+UNS_2019.2023*VRBW_2019.2023+CZM_2024*czr_2024*vrbw_2019.2023",0.648648648648649,0.615384615384615,7
"VRFIR_2019.2023","UNS_2019.2023*EDA_2019.2023+CZR_2024*VRBW_2019.2023+uns_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.609756097560976,0.641025641025641,7
"VRFIR_2019.2023","UNS_2019.2023*EDA_2019.2023+CZR_2024*VRBW_2019.2023+htj_2019.2023*hcshyt_2023.2024*eda_2019.2023",0.609756097560976,0.641025641025641,7
